xi,sigma1,sigma2,dep,y_CF_star_log,y_CH_star_log,CF_star,CH_star
-0.24946468180484424,0.1399673674552509,0.20943843324779815,0.29197454755283364,7.1677210618131735,7.269270919680249,1296.8857101490862,1435.5034740852154
-0.7587103514336124,0.18150604146496568,0.3076305746677406,0.592509172542307,6.845879875264672,6.835184586148524,940.0000000005854,930.0000000011371
-1.3768499997685133,0.3220401799299727,0.33239355128567133,0.4490128855186565,6.840546529288687,6.671135428463335,935.0000000000003,789.2912796636406
-0.5108205111455397,0.24502560066796902,0.1595426537629135,0.24486479449119913,7.0863208245570535,6.742045726265019,1195.5012405215884,847.2922921983055
-1.2944462868282935,0.5248528036290464,0.3468649598781234,0.24376450298534288,7.01211529430638,6.6976834433327666,1110,810.5260192159117
-0.4739501392669524,0.23305971841725828,0.36869889711777426,0.2362735927149875,7.098389082567623,7.20764708385867,1210.0162673213204,1349.7127673362177
-0.21028301397329213,0.17835418983303825,0.18499062809502453,0.39868455956262394,7.454812795545687,7.3094416419915715,1728.1604456502207,1494.3425780614348
-0.3838972925168654,0.18770878203996288,0.1611814902214501,0.33336960269580646,7.095605919147847,6.849575239888172,1206.6532763563048,943.4800688480944
-0.4159353993433925,0.18670737275531676,0.16288272838957318,0.4270939379390447,7.055535693539159,6.821325310691767,1159.2583121625028,917.1997796042205
-0.7885229723839815,0.18863810550488297,0.31971855224388057,0.5007512528429312,6.8458798752642975,6.835184586147858,940.0000000002331,930.0000000005176
-0.23720933243831696,0.13868950966613558,0.1898858730837007,0.3715203225020809,7.1913215742946335,7.2302186453013615,1327.856908084588,1380.5243162461077
-0.2761815373889972,0.153982803959532,0.11777588831475413,0.3347214220635947,7.164192176206946,6.856163220181353,1292.3172144239902,949.7162162017887
-0.36904282800636307,0.15636224855963754,0.19401976084731565,0.44584315730164525,7.030346940865783,6.955457268136417,1130.422732002238,1048.8580376742116
-0.4054548041389282,0.24014028088682177,0.25652748290726013,0.2082093735353755,7.198924043692177,7.062410175716409,1337.9903704540081,1167.2550680533473
-0.30133672148301355,0.14313766295553756,0.1836657352633358,0.38123374050608116,7.081659213478703,7.039222808265318,1189.9412480244043,1140.5008742402038
-0.3585049355465842,0.1827408548307261,0.1716406748392716,0.3086195712990638,7.116380560069123,6.908487433011876,1231.9832645956778,1000.7324221199245
-0.1709563108109378,0.16021377807745213,0.08149612889128113,0.38905196030555583,7.543812302749935,6.906426822182803,1889.0178232683595,998.672425208787
-0.17595616026351785,0.14732841317018114,0.14862555388860307,0.43233305596823485,7.443952005864757,7.27439325169967,1709.492814619744,1442.8754642661627
-1.170544836834301,0.28002907735348787,0.4746150888124727,0.2818136943116808,6.84587987526405,6.835184586147301,940.0000000000001,929.9999999999997
-0.3088239862361964,0.19338441724027539,0.1389608351613159,0.25244724766792903,7.2328464204906195,6.879687231045976,1384.156794370202,972.3222000310204
-1.2550342643337313,0.29354792488090076,0.3229984803597068,0.40491712652976736,6.840546529288687,6.687081758527295,935.0000000000003,801.9784671190192
-0.2712619766605351,0.16254054605071128,0.2040628196850109,0.36856021923937077,7.205851548850376,7.181991588554578,1347.2914852102417,1315.525636811456
-0.4620389118135748,0.22611063502695752,0.3647139478953154,0.24904904322819751,7.096025927603713,7.219077124268015,1207.1601873816799,1365.228542856229
-0.13194563051393185,0.13031823683155427,0.1522787336508383,0.3565727300173731,7.5943163660024355,7.58382161130197,1986.8710944778973,1966.1284048225436
-0.43571215925659235,0.20232588676139943,0.39345937192945213,0.10000000074558962,7.071006946648981,7.332745394508323,1177.3329490438375,1529.5753005416516
-0.1038283780602558,0.16321917905965394,0.08473882582986911,0.46311124777770835,8.178659516488738,7.2458626887198605,3564.0738749942407,1402.291115037476
-0.3682303394806571,0.17935191279219365,0.2500853931503216,0.2582428118460296,7.093714649830265,7.108874252474714,1204.3733267167675,1222.770240415824
-0.3085367498698466,0.16533402583344844,0.21447528532638394,0.28593288228526664,7.142515122557314,7.124856395819138,1264.6050292392208,1242.4697303952976
-0.541860855036181,0.16538284104170886,0.25478831778578737,0.41000427244425713,6.91186293501482,6.899929339884158,1004.1161040148993,992.2046038357565
-0.577525221483363,0.1625784547964626,0.15412210146609462,0.42251672161731874,6.888159025550517,6.696585920807187,980.5945050599125,809.636936635579
-0.6606467686239084,0.2860684723096123,0.3421616742440817,0.10000000006218748,7.0396629335480245,6.947638720960413,1141.002947989476,1040.6894664173935
-0.21566167238355854,0.1559987429980494,0.20107729417898731,0.3099963680248917,7.329999593971529,7.362093283530951,1525.3811526422542,1575.130308717462
-0.4211345572814549,0.194505701409559,0.14365051740075607,0.4065703197604955,7.068511361080536,6.7708230871280275,1174.3984770628902,872.0293548210958
-0.27696015047298966,0.15883119298470877,0.23127650796786087,0.32566639813721204,7.180130496320298,7.2647728515041985,1313.079599121685,1429.0609818388664
-0.46506239361825463,0.2097079347777025,0.28140078123745144,0.3169592424820169,7.057574487228328,7.034801258675304,1161.6242116644187,1135.46922510781
-0.8490778017811662,0.21203305892684,0.2177655736883589,0.3704937716902237,6.856371776471856,6.686192528249069,949.9143061486047,801.2656405640204
-0.38542383020803317,0.18684761225297528,0.2829435336110876,0.2730615705787015,7.0914349805170405,7.163829596394737,1201.6308809246264,1291.8487312274772
-0.5052985479858954,0.21936462291588751,0.20522444934437906,0.27592294412017165,7.040778928088071,6.835864419801582,1142.277011841529,930.632460258006
-0.29779799153250475,0.1680039867366992,0.2134445002939731,0.34287055020121443,7.170804383048671,7.146462056441234,1300.8905964017897,1269.606204841144
-0.09832802100978284,0.13341334149392958,0.1619815926876889,0.37122563239632544,7.963469332193801,8.077078908486467,2874.026629327952,3219.8141145982395
-0.2663656507592771,0.14026410188456695,0.21704255562620905,0.3556109296164237,7.133234982266114,7.2445488488965575,1252.9236036237344,1400.4499388967927
-0.46712658409243746,0.21017077556052924,0.31642984587485423,0.20056284159385407,7.0565727183719344,7.107115834081759,1160.461115380426,1220.6219880514925
-1.1933748599496568,0.28549069668474025,0.48387186660305237,0.3518402136895008,6.84587987526405,6.835184586147301,940.0000000000001,929.9999999999997
-0.35895677537671167,0.20388855851463208,0.3051006536216228,0.26081516065271115,7.174653278772965,7.279684361140818,1305.9072367257606,1450.5301091813567
-0.3833041362868472,0.19413265549019249,0.2423665795162345,0.3049612084343821,7.113121776541067,7.062028280819336,1227.97503235395,1166.8093844068471
-0.4379954187144409,0.19597304703378518,0.32927408884206555,0.22327176215816436,7.054081914157802,7.18149466739732,1157.5742307686226,1314.8720866845003
-0.07550832581537414,0.11968796549202211,0.13300336514012734,0.3850522080440816,8.191746454716629,8.191159209405114,3611.0232312235757,3608.903297282826
-0.26276490452726997,0.19793828503405853,0.1950992069284577,0.2618789454180625,7.359940605214261,7.1722052650183885,1571.7432068343064,1302.7142676587132
-0.661136054101896,0.29752397128289665,0.37366809573363435,0.22352054661968906,7.056669466552031,6.994910399658493,1160.5733933126673,1091.065913474558
-0.346109259394382,0.17781792048704415,0.1426253030671874,0.29343703879392136,7.120412576716712,6.8418012100238625,1236.9606693743401,936.1738627448815
-0.8921698704177474,0.21343352069395127,0.361743752959793,0.33654396646067997,6.845879875264059,6.835184586147317,940.0000000000085,930.0000000000146
-0.5648001227661599,0.25270214014953674,0.21894942537341183,0.10000000705824291,7.0540688923272175,6.817377724820472,1157.5591571312439,913.5861918796968
-0.33257042357235483,0.1866446692016659,0.2604206366666653,0.2944539036333167,7.167868670983466,7.2127735869082255,1297.077156501996,1356.6498402238672
-0.28876327176456307,0.20280207357393948,0.1880689040953262,0.4226517837522261,7.308962749477695,7.081010422853837,1493.627119915083,1189.1694756849456
-0.39008234231611066,0.1835540904422756,0.1928875509105326,0.25790659830653595,7.077202350524405,6.924198540498782,1184.6496436951463,1016.5791959879201
-0.8952758918959817,0.21417657324642175,0.3630031362942553,0.6415327913157782,6.8458798752640595,6.835184586147322,940.0000000000093,930.0000000000186
-0.3928064660963624,0.2021072541527491,0.3794906110079708,0.1439146750486625,7.12117138581403,7.395820201327321,1237.8996425889404,1629.160615467102
-0.33043731826160794,0.1564755904597465,0.2663685765209988,0.31344006937817503,7.080191102469254,7.235828721154693,1188.1955639201542,1388.2909276473213
-0.35637517488725307,0.18348253877142365,0.2858187019966866,0.17249787842717773,7.12150798691195,7.231735785957082,1238.3163911028194,1382.6203554035658
-0.31127792512284524,0.15272410449617882,0.1745335825792032,0.43563169149764763,7.097286020512218,6.990419638547865,1208.6822801609853,1086.1771823788285
-0.6572018001224247,0.28980264307019965,0.46566952542543905,0.22642566753248913,7.047614655583745,7.138283461489416,1150.1120548193153,1259.2649560293742
-0.29051556315382016,0.15906678007175315,0.20923428789101262,0.1876349395538373,7.154182918506713,7.149936617594682,1279.4465985037589,1274.0252018325825
-0.47103485790806454,0.21100992645543126,0.3110274763998539,0.28182646837237796,7.054621122770845,7.090026186084425,1158.198573074337,1199.939221909209
-0.4857861904471302,0.2265468249488494,0.3474107064424561,0.230049716474755,7.073001081723528,7.1448709444130385,1179.683052404936,1267.5877253768656
-0.39108086716427365,0.22208678727452202,0.24512677290348225,0.24612057487145997,7.1745296349804395,7.056512536674033,1305.7457793841302,1160.391278961612
-0.7164063945277712,0.17138567901170906,0.2904777962157713,0.2569514099556001,6.845879875269709,6.8351845861601275,940.0000000053201,930.000000011928
-0.30387362333299117,0.15229855741640924,0.2970068603637421,0.22336107504523517,7.107840634207312,7.40712204791693,1221.5070157170221,1647.677579657324
-0.45639820110085183,0.21109227811808315,0.27291455967390654,0.32021610262019184,7.0691679560073855,7.02769413923549,1175.1698343519586,1127.4279188148123
-0.9261961663728964,0.2215736208953598,0.3755402287277597,0.41965739032758825,6.845879875264054,6.835184586147308,940.0000000000043,930.0000000000063
-0.21854717946056598,0.14534532492025987,0.17051553080922552,0.39719576257852435,7.271702580280865,7.209942454286666,1438.998378814155,1352.814416463681
-0.5522537468307613,0.2404821912621033,0.20019341862841517,0.278440472546153,7.042106156650506,6.792222077210755,1143.7940810439493,890.8909925869701
-0.5956368992499357,0.26279293763653294,0.2319116044849462,0.20505165326485486,7.047846723832903,6.819070112254352,1150.3789902826372,915.1336427444517
-1.1297185769172013,0.458061464921535,0.35201122490339787,0.22509455525428052,7.01211529430638,6.74131143739593,1110,846.6703632649702
-0.4662421046919667,0.2060605731416233,0.34524283260635236,0.2358954456806304,7.0486106420814565,7.170199218354408,1151.2581215355176,1300.1035815025818
-0.8953262787950182,0.2141886272886147,0.36302356642371414,0.5696536657880217,6.845879875264063,6.835184586147315,940.0000000000126,930.000000000012
-0.3341573194250942,0.21235291946495485,0.24333949701014343,0.25019379805353564,7.242138045121373,7.157937843654472,1397.077795318612,1284.2598557667045
-0.4536164488374416,0.20195923335956417,0.1726949798549789,0.2054617534789382,7.051870446347861,6.810426527568698,1155.0171211446184,907.2576948512955
-0.3223630760569226,0.1648001368342421,0.13083538734798592,0.37586180539659747,7.117875413510359,6.835582919188592,1233.8262761912194,930.3705235193813
-0.47930659750931426,0.2309582974791965,0.2842620461083145,0.3150233553916917,7.088509394227807,7.022788815255574,1198.1205434959636,1121.9110616571852
-0.3901920181685984,0.18223565071106024,0.14893791312953364,0.24537193996738357,7.07369113584757,6.811423629314675,1180.4973784925344,908.1627742360133
-0.3484554206660494,0.18997899494557866,0.2221858326471045,0.2823235634930232,7.151853341834154,7.0673500599437356,1276.4694985917283,1173.035438378792
-0.37702589472355874,0.19146525513846557,0.2252427675166912,0.37265559256311165,7.114480703459771,7.027139365290762,1229.6448950346107,1126.8026246453887
-0.35912629566520204,0.2171588927433573,0.27686824543427624,0.1828917961232655,7.2113368810032235,7.200668998517551,1354.7021328637559,1340.3271413941698
-0.3002097121535451,0.1609685453399467,0.16042908055562077,0.26058169923432656,7.142837187562175,6.964109519603042,1265.0123798572781,1057.9723941616742
-0.1764062819386918,0.1403294176550953,0.16697168887346303,0.3188063135052492,7.402140097968281,7.376237294969786,1639.4893460448423,1597.5672700934774
-0.4581479550939651,0.21030343321742578,0.35031323786144264,0.21256152144977808,7.065679700308549,7.194348532837809,1171.0776828649684,1331.8823652690403
-0.2898572129701636,0.16862340234247386,0.1905841997013099,0.29076503534813697,7.18839662822942,7.087230111458937,1323.9786728255574,1196.5887885124198
-0.378440513339071,0.18409017557423996,0.199189751940801,0.2110106571447868,7.093094340789299,6.956063103839933,1203.626474716979,1049.493665845033
-0.34573065785264256,0.15106361983900324,0.2124081114275279,0.2623041209829521,7.043590377667696,7.044094010939429,1145.492984720766,1146.070038399927
-0.5385586721015153,0.23079507190142154,0.281258814105853,0.1091406166609471,7.035192300283638,6.951963067597077,1135.9133276454363,1045.1995128853016
-0.42720330411906593,0.20483993862092986,0.14262703929981996,0.3422244499964069,7.086140715990182,6.763581688196735,1195.2859398957908,865.7374509704221
-0.32728183335056127,0.17852327327350467,0.18949943192316054,0.2950080040619966,7.152122788346233,7.008729409580868,1276.8134851868122,1106.2480234192342
-0.1027388760452241,0.10481018270023579,0.16140049072177015,0.40159337895446756,7.626811071101218,8.00069725134789,2052.494314120314,2983.037188795076
-0.9212748926949172,0.22039630612356814,0.37354482396388733,0.36799154606751217,6.845879875264053,6.8351845861473075,940.0000000000035,930.0000000000055
-0.48488302614176704,0.21860676688140096,0.37775308561516485,0.15906892569002767,7.057494524101449,7.208779715764844,1161.5313282738682,1351.2423611505308
-0.39018748025388694,0.2017530250210135,0.19669208371456529,0.2433003852015811,7.123717071301082,6.933815825739945,1241.0549602627034,1026.4030919715524
-0.3516915794939724,0.17739724488634706,0.2467329098293703,0.28194370964985627,7.111061594459946,7.131279948108905,1225.4477843855968,1250.476488058974
-0.9928214210521227,0.23751235985619967,0.40255444481900027,0.5326895553321886,6.84587987526405,6.835184586147302,940.0000000000001,930.0000000000006
-0.5191605771890575,0.14858915975007947,0.15312408329799482,0.3676491738654387,6.89286059253261,6.724664992059231,985.2156907021382,832.6929710569631
-1.2865870579594758,0.3077898218317723,0.5216661605461033,0.4045470962189419,6.84587987526405,6.835184586147301,940.0000000000001,929.9999999999997
-0.4171367345956111,0.1934772038134745,0.3015513357609988,0.2210285809795387,7.070472208492749,7.15262712618318,1176.7035524895687,1277.457592948421
-0.17869416081878434,0.11822127093657489,0.13838826433751852,0.3694996606802059,7.268234596090961,7.204161483885426,1434.0165985476845,1345.016398137521
-1.0075070801422468,0.2410256055140566,0.4085089671696166,0.23061014015149067,6.84587987526405,6.835184586147301,940.0000000000001,929.9999999999997
-0.8943669856060874,0.23527071375800152,0.22962423956731648,0.29869142895075296,6.869708547636462,6.686464464451742,962.6679530711515,801.4835633288495
-0.47442122685827204,0.22255942542975865,0.27530446700501265,0.17349520218702397,7.075767950813427,7.010014902061673,1182.9516007159434,1107.6710113594381
-0.8004908705799649,0.19150118206915373,0.3245711173799911,0.10253685911890156,6.845879875264386,6.83518458614816,940.0000000003166,930.0000000007984
-0.3846116658875394,0.1803727370539691,0.33574678209694553,0.14668319428183413,7.0756238369005064,7.302669551776937,1182.7811332156327,1484.256944267111
-0.3410389339370462,0.17932862928420448,0.24709584490406322,0.3384361851903369,7.13248055756956,7.154257999349657,1251.9787235795009,1279.5426640391715
-0.5396866953754709,0.23377248896848576,0.24184663637256432,0.19885545329513937,7.039813521465996,6.877843618294822,1141.1747821855656,970.5312658266495
-0.31213734924342684,0.18404985327309023,0.14224610669875204,0.10000000141076953,7.196293987938695,6.885435870337384,1334.4760046968274,977.9278265591317
-0.5522701120638502,0.23672508212790444,0.4270915843837676,0.17591352526842857,7.035290224753362,7.20305769615801,1136.0245668021273,1343.5326045912843
-0.41289587973636793,0.20415050965260498,0.16889889371769629,0.30602322818949446,7.1010859984009285,6.838778763943219,1213.2839837486974,933.3485994763478
-0.4551271136903819,0.23035848453317112,0.21472376871380544,0.10000000285753227,7.112791168802652,6.901508044913841,1227.5691214080216,993.7722393257369
-0.27487242075655505,0.17249888908424205,0.23643777261742144,0.22592903150614893,7.234210014170256,7.289892251890561,1386.0455092538157,1465.412793239191
-0.2667072435583986,0.15282019001402633,0.1899563417856298,0.31532450266992607,7.179638710900825,7.1419473847552775,1312.434004480257,1263.887268928586
-0.4748139782618377,0.22473210222017653,0.22746177966723757,0.23849760452245694,7.079955759557404,6.90877399218784,1187.9159634185826,1001.0192322702454
-0.24931852017843031,0.1653520108872655,0.1934831723352504,0.30794272520578764,7.269866102805324,7.205767611955462,1436.3581158379225,1347.178402492402
-0.35613625251308556,0.1691857751075599,0.3025454180937607,0.25653358080173516,7.081709307289358,7.279241019187618,1190.0008582090118,1449.8871708608722
-0.4081931070251837,0.18664633465284636,0.2876582018952708,0.345273364433548,7.063900275532357,7.134430549697493,1168.9956911444187,1254.4224540880975
-0.6375428409757877,0.2843847243513471,0.3798841589522239,0.2519681620418621,7.0527138952912125,7.0255761554834235,1155.991730073658,1125.0425717559865
-0.516172547482153,0.23663414577716685,0.250058568615269,0.17223811452558513,7.065090192222264,6.914167110589598,1170.3875265476038,1006.4324314036821
-1.160860750055422,0.2777123562844901,0.47068852951974577,0.3462098122377489,6.84587987526405,6.835184586147301,940.0000000000001,929.9999999999997
-0.21143057286550776,0.17098180284065753,0.19296770310222633,0.3504419888455826,7.415340247069498,7.342395920650747,1661.27431596405,1544.4079633495032
-0.20064223969107875,0.17805175312547344,0.19409096617143365,0.29169112654289403,7.4940593050338755,7.39706796094218,1797.333227488093,1631.1946850402305
-0.3799972360333288,0.18295952913709648,0.2491746134345941,0.11416821770057348,7.088126133357603,7.085446914469069,1197.6614387579145,1194.4569363077549
-0.31978370946973833,0.1733863045163037,0.22219941665685727,0.36663323520555824,7.148848864185317,7.124562304852629,1272.640130020534,1242.1043849964524
-0.749275063603476,0.1792488404916271,0.3038048946685782,0.5326609875290995,6.845879875265363,6.8351845861497615,940.000000001235,930.0000000022877
-0.4402439431585152,0.183610787167689,0.26015754921629775,0.26852157331664106,7.023716201576825,7.020659008858815,1122.951989225816,1119.5241510324984
-0.4513497305083811,0.20769807756654352,0.3168560198687961,0.2676220587426291,7.066821232124401,7.131738330497304,1172.41526860188,1251.0498158498488
-0.28493100553315054,0.17641906124445697,0.20138238557150684,0.3749266525548125,7.225814327055224,7.1364954401521015,1374.4574178935325,1257.0153751672815
-0.07676045805628266,0.1368834372946924,0.13510701877166476,0.4474873979001666,8.389904751906071,8.189831678940818,4402.39835420939,3604.115546858391
-0.25012700144680833,0.14255964471344812,0.1654480851458287,0.4052914817484745,7.176599227640527,7.091175794985442,1308.450939589372,1201.3194759435444
-0.38882646268147886,0.18269718117486342,0.17720203231751225,0.1000000034252699,7.0765183631605595,6.885455003588163,1183.8396353575881,977.946537676483
-0.4471542697843562,0.2148859494399348,0.15658463744221263,0.32614184340206054,7.08721352632592,6.779899825232796,1196.5689430927653,879.9805678438323
-0.24577819700732279,0.14495399434839,0.17757903825256416,0.38973292550715577,7.196425829902165,7.152236936523355,1334.6519562321337,1276.959239437304
-0.5639241604694937,0.2436411752087292,0.23994861944844598,0.1251767520805352,7.038696181542494,6.855217508215176,1139.9004141254727,948.8184827771848
-0.5796878678307624,0.1386785487726639,0.23504320462059927,0.544178738597791,6.845879875947649,6.835184587219617,940.0000006425831,930.0000009972532
-0.5128954919699025,0.23926992149945964,0.3002063053062356,0.3256060615127663,7.073158325274432,7.015036194614709,1179.8685645419484,1113.2469390263657
-0.3052473087002785,0.1612286100264392,0.2225566881380717,0.36525253398941904,7.134840297727582,7.158822345762042,1254.9365565365993,1285.3962888304275
-0.4585571791067354,0.20345949582571118,0.2189832925360739,0.17578148507967253,7.050345116941744,6.907267976925691,1153.256682530885,999.5128166559169
-0.4723211011177737,0.22449848887906546,0.303539412719663,0.2621380120486449,7.0819592256372275,7.07237425675074,1190.2982984237933,1178.9438293136645
-0.4766825409399406,0.24956298463328205,0.28107007884502955,0.3573415252815359,7.130191459896187,7.019357349589468,1249.1160996591257,1118.0678600469969
-1.0727084856690996,0.25090259200012055,0.2794383851644248,0.2705971797565697,6.840546529288687,6.690217450132764,935.0000000000003,804.4971711418856
-0.2722672281313063,0.11798359222402131,0.1677598627821852,0.3749214885376057,7.039987657747018,7.045878330257957,1141.3735194213102,1148.1168188217093
-0.6208444775978672,0.2711071857515194,0.3070064384205018,0.10860609100743959,7.043325062973266,6.924217616459169,1145.1891089126939,1016.5985883973563
-1.0173847938683283,0.24338864789742837,0.4125140354334237,0.6750298630466883,6.84587987526405,6.835184586147301,940.0000000000001,929.9999999999997
-0.2812407436589493,0.18300585377158052,0.2428480458642416,0.27165182294498624,7.257359082038375,7.293207615301123,1418.505429729754,1470.279231743836
-0.6245637563562301,0.2768831940232527,0.3088079332767356,0.26254255447887975,7.049972731263299,6.924157283841948,1152.8273062104972,1016.5372561940405
-0.4427634628318319,0.12984762065377511,0.12709531292951723,0.4357773204015606,6.899916527154387,6.716769615637754,992.1918910677325,826.1444322145063
-0.31479361115551224,0.18566775429736257,0.10098378691594398,0.43235418342809173,7.196458072120144,6.750513113415863,1334.6949890651658,854.4971039849634
-0.1497152441435178,0.13784923806500782,0.1705644503047634,0.3334236628202988,7.52739301939204,7.568978551358748,1858.2547492965875,1937.1605606167232
-0.4229770430156156,0.19125718231559818,0.16055314271083937,0.31271614959558103,7.058819365291316,6.809298335478244,1163.071192633521,906.2347110655752
-1.0233478428664557,0.41497277232691304,0.22172983812971064,0.11983699613526627,7.012155289101008,6.646390514847729,1110.044395109818,769.9999999999997
-0.28925332276524457,0.15428484632633285,0.12745988628563903,0.3307563328127169,7.140040243229812,6.870370894130507,1261.4791540723231,963.3057840240273
-0.4892523083965838,0.22175381964463958,0.26064817041751415,0.20887591983798648,7.059900617190332,6.962467440479481,1164.329445690914,1056.2365453704965
-0.09029368754743619,0.1668047406601367,0.16307006077001204,0.35066774733050254,8.454007905114114,8.235715724281075,4693.84758220718,3773.339601569727
-0.3514034279677742,0.15295945281911702,0.19426136760649687,0.40036614531335574,7.041931804546982,6.982535279324695,1143.5946755238115,1077.6470428234775
-0.4835582573934334,0.21740512367241754,0.141726929279948,0.46362088408715235,7.0562446670045516,6.722811214376991,1160.080486960981,831.1507732985983
-0.39804106787434956,0.18670999412384642,0.26821511665452347,0.3392841595737884,7.075722372947512,7.103557275949959,1182.8976855351805,1216.286053163851
-0.20287805192918112,0.16313482858624162,0.13118274259843393,0.3566004734530635,7.410753079709768,7.076328321879111,1653.6712243053303,1183.614678332493
-0.36625419105165846,0.16538297876509367,0.19740135996371772,0.4035515753044948,7.058202640219873,6.968693132912278,1162.3541186106431,1062.8328612495072
-0.36522281004790624,0.17744007422822852,0.26004426691113347,0.32342667910858636,7.092490800055147,7.141734882764334,1202.9002562840315,1263.6187189023292
-1.0824767442513865,0.169327595325546,0.21410759655414224,0.8495082281444828,6.763076267612693,6.627513654857425,865.2999999999997,755.601147931113
-0.2487529975995768,0.13672462889716505,0.223107926656197,0.3434504351820383,7.15629031201191,7.326624957808828,1282.1457390323708,1520.2422221299337
-0.38838372464515114,0.18854590998757043,0.25270538972931317,0.27287307309922065,7.092113139517993,7.080378539409947,1202.4460540996195,1188.4182965351092
-0.40569628958038173,0.21216796427384899,0.29668573597475567,0.2685690972998088,7.12962259122883,7.161019575167515,1248.4057187240235,1288.2237044567892
-0.8690155068499099,0.1797075518986686,0.2050565833989873,0.14483398608843753,6.813444599510919,6.665683717782449,910.0000000000209,785.000000000032
-0.3543060400992622,0.16761531970261134,0.223995127802866,0.4235850068883239,7.079730802198022,7.061927519821636,1187.648763035758,1166.6918214521281
-1.1228516292579855,0.2626308899166214,0.16831269251339023,0.21548806718843488,6.840546529288687,6.579617014033823,935.0000000000003,720.2634256349575
-0.3230310605385536,0.16611190049809282,0.1993227461995254,0.5238947787732664,7.120879066297711,7.046758427381089,1237.5378332487094,1149.127717910413
-0.36798966569376823,0.1845498304975539,0.3550031584927715,0.14453706554172754,7.108158374341552,7.3944290652594376,1221.8951991876393,1626.8958070681258
-0.9470320673648213,0.22729648630180138,0.24368250893382082,0.43861644731336835,6.84665946796865,6.687031260112033,940.7331028660183,801.937969499897
-0.2482963891926611,0.14085763731383494,0.21201094142105514,0.26558662037849956,7.173946544279923,7.283581840316783,1304.9846330931605,1456.1945514284516
-0.956211922782948,0.22875428096840897,0.38771057064550407,0.4927937113736082,6.845879875264051,6.835184586147302,940.000000000001,930.0000000000006
-0.3487128785966098,0.17882084004907034,0.2606823741274239,0.1852108250969846,7.119452698020355,7.1772753904463205,1235.773906844732,1309.3359646247138
-0.32641246955161785,0.2061264368629998,0.24287744002486886,0.10000419938269167,7.238140880000903,7.173800855685346,1391.5045906147154,1304.7945255646052
-0.1298578860300345,0.14566628055075792,0.17004129362989437,0.28440291294555786,7.728386300992716,7.739160889942038,2271.9330250437797,2296.544520785163
-0.2551439117353498,0.16168954552746456,0.17811609217848856,0.33067331850477893,7.2403691898293046,7.127819977349664,1394.60875120158,1246.1573523256825
-0.4475435570265313,0.2021056141646037,0.18352238109182162,0.22960202479900593,7.058238888552436,6.839785444156805,1162.3962527729325,934.2886561326478
-1.2848350775232824,0.30343884325587867,0.27838654837501675,0.3726662262616988,6.842819674846364,6.646390514847729,937.1278085895169,769.9999999999997
-0.15357629191559433,0.16383813344526432,0.173052794714462,0.3228237297276008,7.673469363830853,7.556539201031095,2150.5294870131443,1913.212797867984
-0.4932286267694744,0.16221209858252966,0.24251977732575586,0.39892424942019733,6.935528296223943,6.921417980849489,1028.1622828225316,1013.7564631024916
-0.4396457618819436,0.19446638765170637,0.18305051065740774,0.33077653557586395,7.0489753591267,6.8460785710367444,1151.678081574554,940.186792583167
-0.3837316472792145,0.19298268103923055,0.27023826469378914,0.29304187066498144,7.109560702981343,7.133957105062785,1223.6098998261896,1253.8286950746526
