"x","y"
144.582043343653,108.308605341246
144.582043343653,107.121661721068
145.820433436533,448.961424332344
145.820433436533,447.774480712166
145.820433436533,446.587537091988
145.820433436533,155.786350148368
145.820433436533,154.59940652819
145.820433436533,134.421364985163
145.820433436533,133.234421364985
145.820433436533,132.047477744807
145.820433436533,108.308605341246
145.820433436533,107.121661721068
147.058823529412,447.774480712166
147.058823529412,446.587537091988
147.058823529412,156.973293768546
147.058823529412,155.786350148368
147.058823529412,134.421364985163
147.058823529412,133.234421364985
147.058823529412,132.047477744807
147.058823529412,130.860534124629
147.058823529412,108.308605341246
147.058823529412,107.121661721068
148.297213622291,447.774480712166
148.297213622291,446.587537091988
148.297213622291,159.347181008902
148.297213622291,158.160237388724
148.297213622291,143.916913946588
148.297213622291,142.72997032641
148.297213622291,141.543026706231
148.297213622291,136.795252225519
148.297213622291,135.608308605341
148.297213622291,134.421364985163
148.297213622291,133.234421364985
148.297213622291,132.047477744807
148.297213622291,130.860534124629
149.53560371517,447.774480712166
149.53560371517,446.587537091988
149.53560371517,160.53412462908
149.53560371517,159.347181008902
149.53560371517,145.103857566766
149.53560371517,143.916913946588
149.53560371517,142.72997032641
149.53560371517,141.543026706231
149.53560371517,137.982195845697
149.53560371517,136.795252225519
149.53560371517,135.608308605341
149.53560371517,134.421364985163
149.53560371517,133.234421364985
149.53560371517,132.047477744807
149.53560371517,130.860534124629
150.77399380805,447.774480712166
150.77399380805,446.587537091988
150.77399380805,444.213649851632
150.77399380805,443.026706231454
150.77399380805,441.839762611276
150.77399380805,437.091988130564
150.77399380805,435.905044510386
150.77399380805,434.718100890208
