"x","y"
59.9962962962963,427.333333333333
58.3777777777778,422.592592592593
55.737037037037,417.259259259259
52.7555555555555,396.518518518519
50.7962962962963,385.25925925926
47.7296296296296,377.555555555556
48.837037037037,369.25925925926
49.774074074074,366.888888888889
50.7111111111111,367.481481481482
51.7333333333333,368.074074074074
51.7333333333333,371.62962962963
51.2222222222222,358
50.5407407407407,355.62962962963
48.6666666666666,348.518518518519
48.7518518518518,342.592592592593
49.6888888888889,339.62962962963
48.7518518518518,333.703703703704
48.1555555555555,327.777777777778
47.8148148148148,337.25925925926
46.6222222222222,343.777777777778
46.7074074074074,347.333333333334
46.7074074074074,353.25925925926
45.6851851851852,356.222222222223
44.6629629629629,350.888888888889
46.1111111111111,342.592592592593
44.7481481481481,339.62962962963
46.1111111111111,334.888888888889
46.7925925925926,333.111111111112
46.6222222222222,326.592592592593
47.2185185185185,327.185185185186
47.2185185185185,317.703703703704
46.1962962962963,318.888888888889
45.3444444444444,317.703703703704
45.2592592592592,314.740740740741
45.2592592592592,328.962962962963
44.6629629629629,327.777777777778
43.7259259259259,314.148148148149
42.6185185185185,315.333333333334
41.937037037037,317.111111111112
42.7037037037037,307.62962962963
42.1074074074074,308.222222222223
42.6185185185185,294
40.6592592592592,288.666666666667
39.5518518518518,292.814814814815
39.5518518518518,296.370370370371
40.1481481481481,281.555555555556
39.2111111111111,282.740740740741
38.0185185185185,275.62962962963
39.637037037037,275.037037037038
39.5518518518518,271.481481481482
39.5518518518518,267.925925925926
36.5703703703703,263.777777777778
36.0592592592592,275.037037037038
34.6111111111111,256.074074074075
35.037037037037,250.740740740741
35.037037037037,246.000000000001
34.5259259259259,243.62962962963
35.037037037037,236.518518518519
32.9925925925925,232.370370370371
33.1629629629629,237.703703703704
32.8222222222222,239.481481481482
32.5666666666666,245.407407407408
32.4814814814814,234.148148148149
32.0555555555555,232.962962962964
31.4592592592592,235.333333333334
30.9481481481481,238.88888888889
30.0962962962963,216.370370370371
29.5851851851851,211.62962962963
28.4777777777777,211.037037037038
28.0518518518518,216.370370370371
27.8814814814814,207.481481481482
27.4555555555555,202.148148148149
26.6037037037037,196.814814814816
26.5185185185185,204.518518518519
27.6259259259259,192.074074074075
27.7111111111111,189.111111111112
25.4111111111111,187.333333333334
24.8148148148148,188.518518518519
24.9851851851851,190.88888888889
24.474074074074,186.740740740742
24.474074074074,183.185185185186
24.474074074074,179.037037037038
24.9851851851851,178.444444444445
23.8777777777777,179.037037037038
23.3666666666666,180.814814814816
22.7703703703703,185.555555555556
20.8962962962962,184.370370370371
23.3666666666666,177.25925925926
23.4518518518518,172.518518518519
23.3666666666666,168.370370370371
22.5999999999999,173.111111111112
22.9407407407407,174.296296296297
22.9407407407407,168.370370370371
21.9185185185185,170.148148148149
22.3444444444444,166.000000000001
22.3444444444444,163.62962962963
22.4296296296296,158.88888888889
21.9185185185185,163.62962962963
21.8333333333333,159.481481481482
21.9185185185185,155.925925925927
20.8962962962962,164.222222222223
20.8962962962962,161.25925925926
20.8962962962962,154.148148148149
20.2148148148148,161.851851851853
20.4703703703703,154.740740740742
20.4703703703703,152.370370370371
20.4703703703703,148.814814814816
20.3851851851851,146.444444444445
19.7037037037036,148.814814814816
19.5333333333333,151.185185185186
19.1925925925925,149.407407407408
19.4481481481481,147.037037037038
19.9592592592592,148.814814814816
18.937037037037,145.851851851853
18.2555555555555,142.88888888889
18.7666666666666,142.88888888889
19.3629629629629,138.148148148149
19.9592592592592,141.111111111112
18.937037037037,139.925925925927
18.4259259259259,139.333333333334
18.2555555555555,134.592592592594
18.8518518518518,132.814814814816
17.9148148148148,139.925925925927
17.7444444444444,136.962962962964
17.3185185185185,138.740740740742
17.4037037037036,134.592592592594
17.574074074074,131.037037037038
16.9777777777777,127.481481481482
17.4037037037036,125.111111111112
16.7222222222222,128.666666666668
16.2962962962962,126.296296296297
16.2962962962962,122.740740740742
16.1259259259259,117.407407407408
15.7851851851851,119.777777777779
15.7851851851851,116.222222222223
15.274074074074,119.777777777779
14.8481481481481,119.185185185186
