"mass_t","estimate","lower95","upper95"
22,0.275,0.215,0.34
22.1420625143124,0.271895894974106,0.213023744782871,0.336623308473977
22.28504238126,0.268812797617376,0.21105413988684,0.33326057096129
22.4289455245437,0.265750661583011,0.208721879659867,0.329911811057792
22.5737779061161,0.262709440413099,0.206404094468413,0.326615279552262
22.7195455264285,0.259689087537827,0.204255286532301,0.322713300957315
22.8662544246794,0.256689556274694,0.201398623053341,0.31886605135499
23.0139106790648,0.253710799827705,0.198348575991065,0.315414616121825
23.1625204070298,0.250752771286566,0.195498506244917,0.311637469348213
23.3120897655223,0.247815423625858,0.193110038199669,0.307811207904923
23.4626249512481,0.244898709704208,0.191238367699005,0.304391955100023
23.6141322009274,0.242002582263455,0.188864289806582,0.301234344683185
23.7666177915533,0.23912699392779,0.186440659174497,0.298100825210184
23.920088040652,0.236271897202903,0.183708710521195,0.294964778324751
24.0745493065442,0.233437244475108,0.181276406110431,0.29212594041715
24.2300079886091,0.230622988010464,0.178379341192811,0.288942667071056
24.3864705275487,0.22782907995388,0.1757066686489,0.285708225459153
24.5439434056555,0.225055472328211,0.173349680492299,0.282973521248534
24.7024331470805,0.222302117033348,0.170927656065445,0.280080092046279
24.8619463181036,0.219568965845285,0.168543214625967,0.276982091232183
25.0224895274059,0.216855970415185,0.166122909453791,0.274155039748819
25.1840694263432,0.21416308226843,0.163581724004448,0.270989859618443
25.3466927092216,0.211490252803659,0.16127396075361,0.267624019121728
25.5103661135751,0.208837433291793,0.15902854527093,0.265125179983891
25.6750964204444,0.20620457487505,0.156757555497823,0.262721936430667
25.8408904546582,0.203591628565944,0.154102185036245,0.260007915522265
26.0077550851155,0.200998545246275,0.15187024254898,0.25745499142583
26.1756972250706,0.198425275666102,0.149561860000865,0.254891865595823
26.3447238324195,0.195871770442705,0.147320056620271,0.252411220706571
26.5148419099877,0.193337980059531,0.144801766438383,0.249868406397218
26.6860585058208,0.190823854865133,0.142454570613764,0.247325722213091
26.8583807134765,0.188329345072081,0.140268174460775,0.244827643520682
27.0318156723182,0.185854400755876,0.138076661452128,0.242025566878011
27.2063705678109,0.183398971853835,0.135840210543646,0.239240371588927
27.3820526318191,0.180963008163967,0.133552793684925,0.23618089176046
27.558869142906,0.178546459343836,0.131355335331352,0.233233400024112
27.7368274266355,0.176149274909403,0.129049100278829,0.230423040663169
27.9159348558754,0.173771404233854,0.126753720007437,0.227962266463037
28.096198851103,0.171412796546418,0.124713950884075,0.225561254971466
28.2776268807125,0.169073400931158,0.122692574026149,0.223291845618933
28.4602264613245,0.166753166325751,0.120690719318716,0.221009953731428
28.6440051580971,0.164452041520252,0.118517281204239,0.218678821518863
28.8289705850397,0.162169975155841,0.116321952205457,0.216263286336094
29.0151304053283,0.159906915723544,0.11410544983802,0.213770332004672
29.202492331623,0.157662811562947,0.112184730145244,0.211233842698457
29.3910641263876,0.155437610860885,0.110296446822126,0.208719118956138
29.5808536022109,0.153231261650114,0.10825263083006,0.206406973288502
29.7718686221308,0.151043711807961,0.106157197796105,0.204144854963621
29.9641170999599,0.148874909054961,0.104070576750642,0.201890490675743
30.1576070006132,0.146724800953464,0.102090971099787,0.199443496796704
30.3523463404383,0.144593334906234,0.100091328343023,0.196986365006266
30.5483431875476,0.142480458155012,0.0981358880290073,0.194544277471982
30.7456056621523,0.140386117779074,0.0963480092722748,0.19227944172675
30.9441419368988,0.138310260693753,0.0946024764735689,0.190061014482347
31.1439602372077,0.136252833648949,0.0929027222528353,0.188083003750801
31.3450688416143,0.134213783227607,0.0912242061364113,0.186112413918835
31.5474760821114,0.132193055844185,0.0896145619669017,0.184080652953209
31.7511903444949,0.130190597743081,0.0879227825105273,0.181718292622089
31.9562200687108,0.128206354997053,0.0863269301154683,0.179325818524649
32.1625737492055,0.1262402735056,0.0847398449913258,0.177155608777287
32.3702599352769,0.124292298993328,0.0830930726096542,0.175022321913276
32.5792872314293,0.122362377008286,0.0816801762565171,0.172942610239058
32.7896642977295,0.120450452920273,0.0802384629896844,0.170909133476894
33.0013998501657,0.118556471919123,0.0786716200912558,0.168763531435791
33.2145026610086,0.11668037901296,0.0771206051100569,0.166542551395528
33.428981559175,0.114822119026424,0.0756246160904656,0.164658069459868
33.6448454305932,0.112981636598869,0.0741017526647236,0.16284298110257
33.8621032185715,0.111158876182535,0.0727081217681758,0.160998414457321
34.0807639241686,0.109353782040678,0.0712820529964653,0.159112421855935
